target,text
0,"['angri', 'happen', 'dear']"
0,"['hi', 'test', 'lt', 'gt', 'rd']"
0,"['love', 'hope', 'anyth', 'drastic', 'dare', 'sell', 'pc', 'phone']"
1,"['new', 'textbuddi', 'chat', 'horni', 'guy', 'ur', 'area', 'free', 'receiv', 'search', 'postcod', 'txt', 'one', 'name']"
0,"['oh', 'ya', 'got', 'hip', 'hop', 'open', 'haha', 'think', 'go', 'jazz', 'zoom', 'cine', 'actual', 'tonight', 'free', 'leh', 'kb', 'lesson', 'tonight']"
0,"['huh', 'late', 'fr', 'dinner']"
0,"['still', 'around', 'could', 'use']"
0,"['make', 'time', 'tonight', 'whenev', 'cool', 'text', 'whenev', 'around']"
0,"['way', 'ur', 'home']"
1,"['free', 'rington', 'text', 'first', 'poli', 'text', 'get', 'true', 'tone', 'help', 'free', 'tone', 'txt', 'stop']"
0,"['pleas', 'attend', 'phone']"
0,"['get', 'hep', 'b', 'immunis', 'nigeria']"
0,"['parent', 'kidz', 'friend', 'n', 'colleagu', 'scream', 'surpris', 'wait', 'sofa', 'nake']"
0,"['also', 'fuck', 'famili', 'go', 'rhode', 'island', 'wherev', 'fuck', 'leav', 'alon', 'week', 'new', 'bong', 'gt']"
0,"['sorri', 'left', 'phone', 'upstair', 'ok', 'might', 'hectic', 'would', 'bird', 'one', 'fell', 'swoop', 'date']"
0,"['aldrin', 'rakhesh', 'ex', 'rtm']"
0,"['first', 'time', 'everyth']"
0,"['err', 'cud', 'go', 'got', 'way', 'contact']"
0,"['got', 'mail', 'panren', 'paru']"
0,"['gentl', 'babi', 'soon', 'take', 'lt', 'gt', 'inch', 'deep', 'insid', 'tight', 'pussi']"
0,"['age', 'abj']"
0,"['final', 'match', 'head', 'toward', 'draw', 'predict']"
0,"['huh', 'also', 'mani', 'mistak']"
0,"['chill', 'anoth', 'could', 'sleep', 'pain', 'surgic', 'emerg', 'see', 'unfold', 'okay']"
0,"['aight', 'call', 'close']"
0,"['ye', 'last', 'practic']"
1,"['stop', 'club', 'tone', 'repli', 'see', 'html', 'term', 'club', 'tone', 'cost', 'mfl']"
0,"['read', 'text', 'sent', 'meant', 'joke', 'read', 'light']"
0,"['ew', 'one']"
0,"['wish', 'wonder', 'week']"
0,"['uncl', 'abbey', 'happi', 'new', 'year', 'abiola']"
0,"['guy', 'bitch', 'act', 'like', 'interest', 'buy', 'someth', 'els', 'next', 'week', 'gave', 'us', 'free']"
0,"['stalk', 'u']"
0,"['dad', 'want', 'talk', 'apart', 'got', 'late', 'start', 'omw']"
0,"['hmmm', 'thk', 'sure', 'got', 'time', 'hop', 'ard', 'ya', 'go', 'free', 'abt', 'muz', 'call', 'u', 'discuss', 'liao']"
0,"['enjoy', 'semest', 'take', 'care', 'brother']"
0,"['probabl', 'almost', 'ga', 'get', 'cash', 'tomorrow']"
1,"['custom', 'loyalti', 'offer', 'new', 'mobil', 'txtauction', 'txt', 'word', 'start', 'get', 'ctxt', 'tc']"
0,"['buy', 'one', 'egg', 'da', 'pleas']"
0,"['hope', 'good', 'week', 'check']"
0,"['aslamalaikkum', 'insha', 'allah', 'tohar', 'beeen', 'muht', 'albi', 'mufti', 'mahfuuz', 'mean']"
1,"['urgent', 'call', 'landlin', 'complimentari', 'tenerif', 'holiday', 'cash', 'await', 'collect', 'sae', 'cs', 'box']"
0,"['gon', 'na', 'pick', 'burger', 'way', 'home', 'ca', 'even', 'move', 'pain', 'kill']"
0,"['oh', 'ye', 'speak', 'txt', 'u', 'hmm', 'u', 'get', 'email']"
0,"['ok', 'prob']"
0,"['argh', 'spotti', 'anyway', 'thing', 'rememb', 'research', 'provinc', 'sterl', 'place', 'look']"
0,"['hi', 'ct', 'employe']"
0,"['yo', 'carlo', 'friend', 'alreadi', 'ask', 'work', 'weekend']"
0,"['thing', 'chang', 'sentenc', 'want', 'concentr', 'educ', 'career', 'im', 'leav']"
0,"['sometim', 'heart', 'remembr', 'someon', 'much', 'forget', 'someon', 'soon', 'bcoz', 'heart', 'like', 'everyon', 'like', 'one', 'rememb', 'everytim', 'bslvyl']"
1,"['realiz', 'year', 'thousand', 'old', 'ladi', 'run', 'around', 'tattoo']"
0,"['dun', 'believ', 'thk', 'u', 'told']"
0,"['abl', 'anyth']"
0,"['use', 'foreign', 'stamp', 'countri']"
0,"['oh', 'icic', 'k', 'lor', 'den', 'meet', 'day']"
0,"['want', 'see', 'pretti', 'pussi']"
0,"['gon', 'na', 'death', 'gon', 'na', 'leav', 'note', 'say', 'rob', 'fault', 'aveng']"
0,"['haha', 'awesom', 'minut']"
1,"['dont', 'forget', 'place', 'mani', 'free', 'request', 'wish', 'inform', 'call']"
0,"['ugh', 'fuck', 'resub', 'eve']"
0,"['forgot', 'ask', 'smth', 'card', 'da', 'present', 'lei', 'ìï', 'want', 'write', 'smth', 'sign']"
0,"['k', 'delet', 'contact']"
0,"['may', 'b', 'approv', 'panalam', 'post']"
0,"['yo', 'trip', 'got', 'postpon', 'still', 'stock']"
0,"['mum', 'sent', 'mani', 'mani', 'messag', 'sinc', 'got', 'want', 'know', 'actual', 'get', 'enjoy', 'rest', 'day']"
1,"['mila', 'blond', 'new', 'uk', 'look', 'sex', 'uk', 'guy', 'u', 'like', 'fun', 'text', 'mtalk', 'increment']"
0,"['e', 'best', 'ur', 'exam', 'later']"
0,"['u', 'wan', 'come', 'dinner', 'tonight']"
1,"['sunshin', 'quiz', 'win', 'super', 'soni', 'dvd', 'record', 'cannam', 'capit', 'australia', 'text', 'mquiz', 'b']"
0,"['cool', 'last', 'littl', 'get', 'time', 'soon']"
0,"['record', 'one', 'night']"
0,"['u', 'make', 'fb', 'list']"
0,"['increas', 'chanc', 'win']"
0,"['loverboy', 'keep', 'come', 'queen', 'hmmm', 'ach', 'speak', 'miss', 'despar']"
0,"['think', 'might', 'give', 'miss', 'teach', 'til', 'twelv', 'lectur', 'two', 'damn', 'work', 'thing']"
0,"['fine', 'imma', 'get', 'drink', 'somethin', 'want', 'come', 'find']"
0,"['broke', 'list', 'reason', 'nobodi', 'town', 'ca', 'tell', 'sarcast', 'faggi']"
0,"['reach', 'alreadi']"
0,"['yar', 'lor', 'actual', 'quit', 'fast', 'co', 'da', 'ge', 'slow', 'wat', 'haha']"
0,['slept']
0,"['im', 'late', 'tellmiss', 'im', 'way']"
0,"['sound', 'like', 'could', 'lot', 'time', 'spent', 'chastiti', 'devic', 'boy', 'grin', 'take', 'beat', 'like', 'good', 'dog', 'go', 'loung', 'nice', 'long', 'bath']"
0,"['pl', 'go', 'ahead', 'watt', 'want', 'sure', 'great', 'weekend', 'abiola']"
0,"['ca', 'give', 'everyth', 'want', 'need', 'actual', 'could', 'better', 'yor', 'got', 'money', 'ca', 'get', 'work', 'ca', 'get', 'man', 'ca', 'pay', 'rent', 'ca', 'even', 'fill', 'fuck', 'ga', 'tank', 'ye', 'stress', 'depress', 'even', 'call', 'home', 'thanksgiv', 'cuz', 'tell', 'noth']"
0,"['enough', 'troubl', 'sleep']"
0,"['work', 'pleas', 'call']"
0,"['u', 'call']"
0,"['callin', 'culdnt', 'talkbut', 'wannatel', 'u', 'detail', 'later', 'wenwecan', 'chat', 'properli']"
1,"['marvel', 'mobil', 'play', 'offici', 'ultim', 'game', 'ur', 'mobil', 'right', 'text', 'spider', 'game', 'send', 'u', 'free', 'wallpap']"
0,"['dai', 'lt', 'gt', 'naal', 'eruku']"
0,"['mani', 'peopl', 'seem', 'special', 'first', 'sight', 'remain', 'special', 'till', 'last', 'sight', 'maintain', 'till', 'life', 'end', 'take', 'cr', 'da']"
0,"['trust', 'even']"
0,"['suppos', 'wake', 'gt']"
0,"['hey', 'darlin', 'pick', 'u', 'colleg', 'u', 'tell', 'wen', 'mt', 'love', 'pete', 'xx']"
0,"['dont', 'send', 'plu', 'mode']"
0,"['tot', 'u', 'reach', 'liao', 'said']"
0,"['yeah', 'get', 'random', 'dude', 'need', 'chang', 'info', 'sheet', 'parti', 'lt', 'gt', 'never', 'studi', 'safe']"
0,"['right', 'make', 'appoint', 'right']"
0,"['ill', 'littl', 'closer', 'like', 'bu', 'stop', 'street']"
0,"['pleas', 'protect', 'sib', 'never', 'ask', 'sensit', 'inform', 'like', 'password', 'pin', 'thru', 'email', 'never', 'share', 'password', 'anybodi']"
0,"['gosh', 'pain', 'spose', 'better', 'come']"
1,"['congrat', 'mobil', 'videophon', 'r', 'call', 'videochat', 'wid', 'ur', 'mate', 'play', 'java', 'game', 'dload', 'polyph', 'music', 'nolin', 'rentl']"
0,"['tot', 'group', 'mate', 'lucki', 'havent', 'repli', 'wat', 'time', 'need', 'leav']"
0,"['probabl', 'wo', 'eat', 'today', 'think', 'gon', 'na', 'pop', 'weekend', 'u', 'miss']"
0,"['doubl', 'evict', 'week', 'spiral', 'michael', 'good', 'riddanc']"
0,"['thank', 'like', 'well']"
1,"['new', 'tone', 'week', 'includ', 'ab', 'sara', 'order', 'follow', 'instruct', 'next', 'messag']"
0,"['sure', 'night', 'menu', 'know', 'noon', 'menu']"
0,"['hope', 'ur', 'head', 'hurt', 'much', 'plough', 'way', 'pile', 'iron', 'stay', 'chinki', 'tonight', 'come', 'round', 'like']"
0,"['hey', 'project', 'start', 'aha', 'da']"
0,"['u', 'go', 'doctor', 'liver', 'get', 'bit', 'stylish', 'get', 'ur', 'hair', 'manag', 'that']"
0,"['wait', 'tv', 'show', 'start', 'lor', 'u', 'leh', 'still', 'busi', 'ur', 'report']"
0,"['ok', 'found', 'di', 'pierr', 'cardin', 'one', 'look', 'normal', 'cost', 'sale']"
1,"['ur', 'award', 'citi', 'break', 'could', 'win', 'summer', 'shop', 'spree', 'everi', 'wk', 'txt', 'store']"
1,"['privat', 'account', 'statement', 'fone', 'show', 'point', 'call', 'identifi', 'code', 'expir']"
0,"['huh', 'cant', 'go', 'ur', 'hous', 'empti', 'hand', 'right']"
0,"['dont', 'know', 'bring', 'food']"
0,"['jst', 'chang', 'tat']"
0,"['two', 'team', 'wait', 'player']"
0,"['jokin', 'oni', 'lar', 'ìï', 'busi', 'wun', 'disturb']"
0,"['call', 'da', 'wait', 'call']"
0,"['nowaday', 'peopl', 'notixiqu', 'laxinorf', 'opportun', 'bambl', 'entrop', 'ever', 'oblising', 'opt', 'ur', 'book', 'masteriast', 'amplikat', 'fidalf', 'champlaxig', 'think', 'atroci', 'wotz', 'ur', 'opinion', 'junna']"
0,"['tirupur', 'call', 'da']"
0,"['havent', 'shop', 'lor', 'juz', 'arriv']"
0,"['movi', 'call', 'wat']"
0,"['someth', 'u', 'ate']"
0,"['also', 'sorta', 'blown', 'coupl', 'time', 'recent', 'id', 'rather', 'text', 'blue', 'look', 'weed']"
1,"['smsservic', 'yourinclus', 'text', 'credit', 'pl', 'goto', 'unsubscrib', 'stop', 'extra', 'charg', 'help']"
0,"['reach', 'home', 'final']"
1,"['bangbab', 'ur', 'order', 'way', 'u', 'receiv', 'servic', 'msg', 'download', 'ur', 'content', 'u', 'goto', 'wap', 'bangb', 'tv', 'ur', 'mobil', 'menu']"
0,"['hey', 'miss', 'tm', 'last', 'night', 'phone', 'charg', 'smile', 'meet', 'friend', 'shortli']"
0,"['monthli', 'amount', 'terribl', 'pay', 'anyth', 'till', 'finish', 'school']"
0,"['havent', 'got', 'da', 'topic', 'yet', 'rite']"
0,"['u', 'r', 'much', 'close', 'heart', 'u', 'go', 'away', 'shatter', 'plz', 'stay']"
0,"['ask', 'u', 'meet', 'da', 'ge', 'tmr', 'nite']"
1,"['xma', 'reward', 'wait', 'comput', 'randomli', 'pick', 'loyal', 'mobil', 'custom', 'receiv', 'reward', 'call']"
1,"['rct', 'thnq', 'adrian', 'u', 'text', 'rgd', 'vatian']"
0,"['hi', 'darlin', 'work', 'u', 'get', 'troubl', 'ijust', 'talk', 'mum', 'morn', 'realli', 'good', 'time', 'last', 'night', 'im', 'goin', 'soon', 'call', 'u']"
0,"['say', 'good', 'sign', 'well', 'know', 'track', 'record', 'read', 'women']"
0,"['dun', 'b', 'sad', 'dun', 'thk', 'abt', 'alreadi', 'concentr', 'ur', 'paper', 'k']"
0,"['die', 'want', 'u', 'stuff']"
1,"['chanc', 'win', 'free', 'bluetooth', 'headset', 'simpli', 'repli', 'back']"
1,"['dear', 'voucher', 'holder', 'claim', 'week', 'offer', 'pc', 'pleas', 'go', 'http', 'ts', 'cs', 'appli', 'stop', 'text', 'txt', 'stop']"
0,"['thinl', 'role', 'like', 'stand', 'other', 'hit']"
0,"['seek', 'ladi', 'street', 'freak', 'sheet']"
0,"['wors', 'use', 'half', 'way', 'stop', 'better', 'complet']"
1,"['sm', 'ac', 'sptv', 'new', 'jersey', 'devil', 'detroit', 'red', 'wing', 'play', 'ice', 'hockey', 'correct', 'incorrect', 'end', 'repli', 'end', 'sptv']"
0,"['dont', 'kick', 'coco']"
0,"['ugh', 'got', 'outta', 'class']"
0,"['guy', 'browsin', 'compulsori']"
0,"['ìï', 'comin', 'fetch', 'us', 'oredi']"
0,"['u', 'go', 'back', 'urself', 'lor']"
1,"['ur', 'current', 'pound', 'maxim', 'ur', 'send', 'go', 'cc', 'po', 'box']"
0,"['beauti', 'tomorrow', 'never', 'come', 'come', 'alreadi', 'today', 'hunt', 'beauti', 'tomorrow', 'wast', 'wonder', 'today', 'goodmorn']"
0,"['repli', 'boy', 'chang', 'phone', 'number']"
0,"['minor', 'shindig', 'place', 'later', 'tonight', 'interest']"
1,"['unsubscrib', 'servic', 'get', 'ton', 'sexi', 'babe', 'hunk', 'straight', 'phone', 'go', 'http', 'subscript']"
0,"['happi', 'birthday', 'may', 'u', 'find', 'ur', 'princ', 'charm', 'soon', 'n', 'dun', 'work', 'hard']"
0,"['k', 'might', 'come', 'tonight', 'class', 'let', 'earli']"
1,"['privat', 'account', 'statement', 'show', 'point', 'call', 'identifi', 'code', 'expir']"
0,"['want', 'lt', 'gt', 'rs', 'da']"
0,"['fine', 'thank']"
0,"['oki', 'thanx']"
0,"['take', 'like', 'noon']"
1,"['pleas', 'call', 'immedi', 'urgent', 'messag', 'wait']"
0,"['wondar', 'full', 'flim']"
0,"['shb', 'b', 'ok', 'lor', 'thanx']"
0,"['take', 'lt', 'gt', 'min']"
0,"['ugh', 'got', 'ta', 'drive', 'back', 'sd', 'la', 'butt', 'sore']"
0,"['ur', 'pin']"
0,"['u', 'ever', 'get', 'song', 'stuck', 'head', 'reason', 'wo', 'go', 'away', 'til', 'u', 'listen', 'like', 'time']"
1,"['congratul', 'ur', 'award', 'cd', 'voucher', 'guarante', 'free', 'entri', 'wkli', 'draw', 'txt', 'music']"
0,"['alright', 'thank', 'advic', 'enjoy', 'night', 'tri', 'get', 'sleep']"
0,"['bold', 'lt', 'gt']"
0,"['take', 'post', 'come', 'must', 'text', 'happi', 'read', 'one', 'wiv', 'hello', 'carolin', 'end', 'favourit', 'bless']"
0,"['hey', 'loverboy', 'love', 'tell', 'look', 'pictur', 'ach', 'feel', 'leg', 'fuck', 'want', 'need', 'crave']"
0,"['aight', 'chillin', 'friend', 'room', 'text', 'way']"
0,"['thank', 'love', 'torch', 'bold']"
0,"['christma', 'occas', 'celebr', 'reflect', 'ur', 'valu', 'desir', 'affect', 'amp', 'tradit', 'ideal', 'christma']"
0,"['anyth', 'lar', 'go', 'home', 'dinner']"
0,"['soon', 'real', 'thing', 'princess', 'make', 'wet']"
0,"['nope', 'drivin', 'neva', 'develop', 'da', 'photo', 'lei']"
0,"['drop', 'em', 'omw', 'back']"
1,"['msg', 'mobil', 'content', 'order', 'resent', 'previou', 'attempt', 'fail', 'due', 'network', 'error', 'queri', 'customersqueri']"
1,"['wo', 'believ', 'true', 'incred', 'txt', 'repli', 'g', 'learn', 'truli', 'amaz', 'thing', 'blow', 'mind']"
0,"['hi', 'darlin', 'ive', 'got', 'back', 'realli', 'nice', 'night', 'thank', 'much', 'lift', 'see', 'u', 'tomorrow', 'xxx']"
0,"['yunni', 'goin', 'late']"
0,"['quiteamuz', 'thatåõscool', 'babe']"
0,"['sent', 'ur', 'email', 'id', 'soon']"
0,"['jay', 'told', 'alreadi']"
0,"['yeah', 'work', 'fine', 'start', 'last', 'week', 'stuff', 'dull', 'easi', 'guy', 'fun']"
0,"['ic', 'lotta', 'childporn', 'car']"
0,"['yo', 'sorri', 'shower', 'sup']"
0,"['took', 'mr', 'owl', 'lick']"
0,"['oh', 'shit', 'thought', 'trip', 'loooooool', 'make', 'much', 'sens', 'grin', 'sofa', 'refer', 'link', 'sent', 'went', 'trip', 'oh', 'babe', 'go', 'celebr', 'rent']"
0,"['st', 'andr', 'virgil', 'cream']"
0,"['probabl', 'gon', 'na', 'see', 'later', 'tonight', 'lt']"
1,"['call', 'germani', 'penc', 'per', 'minut', 'call', 'fix', 'line', 'via', 'access', 'number', 'prepay', 'direct', 'access']"
0,"['attend', 'noth']"
0,"['camera', 'quit', 'good', 'pixel', 'doom', 'love', 'holiday', 'safe', 'hope', 'hav', 'good', 'journey', 'happi', 'new', 'year', 'see', 'coupl', 'week']"
0,"['hello', 'darlin', 'ive', 'finish', 'colleg', 'txt', 'u', 'finish', 'u', 'love', 'kate', 'xxx']"
0,"['ok', 'lar', 'u', 'sleep', 'earli', 'nite']"
0,"['free', 'day', 'finish', 'mon', 'n', 'thur']"
0,"['nah', 'perpetu', 'dd']"
0,"['u', 'gd', 'lor', 'go', 'shop', 'got', 'stuff', 'u', 'wan', 'watch', 'infern', 'affair', 'come', 'lar']"
0,"['play', 'one', 'day', 'last', 'year', 'know', 'even', 'though', 'good', 'team', 'like', 'india']"
0,"['network', 'job']"
0,"['dont', 'understand', 'messag']"
0,"['gon', 'na', 'let', 'know', 'co', 'come', 'bak', 'holiday', 'day', 'come', 'number']"
0,"['whole', 'car', 'appreci', 'last', 'two', 'dad', 'map', 'read', 'semi', 'argument', 'apart', 'thing', 'go', 'p']"
0,"['post', 'class']"
1,"['life', 'never', 'much', 'fun', 'great', 'came', 'made', 'truli', 'special', 'wo', 'forget', 'enjoy', 'one']"
0,"['got', 'new', 'year', 'co', 'yetund', 'said', 'want', 'surpris', 'didnt', 'see', 'money', 'return', 'mid', 'januari', 'lt', 'gt', 'day', 'return', 'period', 'end']"
1,"['adult', 'content', 'video', 'shortli']"
1,"['win', 'winner', 'foley', 'ipod', 'excit', 'prize', 'soon', 'keep', 'eye', 'ur', 'mobil', 'visit']"
0,"['sorri', 'gone', 'place', 'tomorrow', 'realli', 'sorri']"
0,"['hey', 'elain', 'today', 'meet', 'still']"
0,"['good', 'even']"
0,"['half', 'year', 'miss', 'friendship']"
0,"['ya', 'tell', 'abt', 'tht', 'incid']"
0,"['happi', 'come', 'noon']"
0,"['woke', 'yeesh', 'late', 'fall', 'asleep', 'til', 'lt', 'gt']"
0,"['like', 'new', 'hous']"
0,"['know', 'yetund', 'sent', 'money', 'yet', 'sent', 'text', 'bother', 'send', 'dont', 'involv', 'anyth', 'impos', 'anyth', 'first', 'place', 'apologis']"
0,"['sorri', 'sir', 'call', 'tomorrow']"
0,"['stop', 'wonder', 'ever', 'go', 'stop', 'tm', 'whenev', 'want', 'mine', 'laugh']"
0,"['told', 'everyth', 'stop', 'dont', 'let', 'get', 'dehydr']"
0,"['actual', 'mobil', 'full', 'msg', 'work', 'onlin', 'need', 'send', 'lt', 'gt', 'sent', 'msg', 'wil', 'explain', 'u', 'later']"
0,"['havent', 'lei', 'next', 'mon']"
0,"['hey', 'got', 'mail']"
1,"['freemsg', 'feelin', 'kinda', 'lnli', 'hope', 'u', 'like', 'keep', 'compani', 'jst', 'got', 'cam', 'mobi', 'wan', 'na', 'c', 'pic', 'txt', 'repli', 'date', 'hlp', 'stop']"
0,"['yo', 'guess', 'drop']"
0,"['hey', 'around', 'got', 'enough', 'half', 'ten', 'owe']"
1,"['want', 'explicit', 'sex', 'sec', 'ring', 'cost', 'gsex', 'pobox']"
1,"['free', 'camera', 'phone', 'linerent', 'cross', 'ntwk', 'min', 'price', 'txt', 'bundl', 'deal', 'also', 'avbl', 'call', 'mf']"
0,"['nice', 'pub', 'near', 'franki', 'n', 'benni', 'near', 'warner', 'cinema']"
0,"['lt', 'gt', 'great', 'loxahatche', 'xma', 'tree', 'burn', 'updat', 'total', 'see', 'star']"
0,"['check', 'audrey', 'statu', 'right']"
0,"['yar', 'els', 'thk', 'sort', 'funni', 'thing']"
1,"['u', 'outbid', 'shinco', 'dvd', 'plyr', 'bid', 'visit', 'sm', 'end', 'bid', 'notif', 'repli', 'end']"
0,"['home', 'also']"
0,"['mani', 'peopl', 'seem', 'special', 'first', 'sight', 'remain', 'special', 'till', 'last', 'sight', 'maintain', 'till', 'life', 'end', 'sh', 'ja']"
1,"['u', 'r', 'subscrib', 'textcomp', 'wkli', 'comp', 'wk', 'free', 'question', 'follow', 'subsequ', 'wk', 'charg', 'unsubscrib', 'txt', 'stop', 'custcar']"
0,"['huh', 'fast', 'dat', 'mean', 'u', 'havent', 'finish', 'paint']"
1,"['hot', 'live', 'fantasi', 'call', 'per', 'min', 'ntt', 'ltd', 'po', 'box', 'croydon', 'nation', 'rate', 'call']"
0,"['time', 'week', 'ryan']"
0,"['rather', 'promin', 'bite', 'mark', 'right', 'cheek']"
0,"['omg', 'want', 'scream', 'weigh', 'lost', 'weight', 'woohoo']"
0,"['good', 'combin']"
0,"['havent', 'plan', 'buy', 'later', 'check', 'alreadi', 'lido', 'got', 'show', 'e', 'afternoon', 'u', 'finish', 'work', 'alreadi']"
0,"['ok', 'that', 'cool', 'either', 'raglan', 'rd', 'edward', 'rd', 'behind', 'cricket', 'ground', 'gim', 'ring', 'ur', 'closebi', 'see', 'tuesday']"
1,"['ye', 'place', 'town', 'meet', 'excit', 'adult', 'singl', 'uk', 'txt', 'chat']"
0,"['babe', 'said', 'hour', 'almost', 'internet']"
0,"['hmm', 'mani', 'unfortun', 'pic', 'obvious', 'arent', 'hot', 'cake', 'kinda', 'fun', 'tho']"
0,"['receiv', 'understood', 'n', 'act', 'upon']"
0,"['check', 'mail', 'varma', 'kept', 'copi', 'regard', 'allah']"
1,"['ur', 'current', 'pound', 'maxim', 'ur', 'send', 'collect', 'cc', 'po', 'box']"
0,"['haha', 'hope', 'hear', 'receipt', 'sound', 'gd', 'luck']"
0,"['kindli', 'send', 'one', 'flat', 'lt', 'decim', 'gt', 'today']"
0,"['call', 'number', 'avail', 'appoint', 'ask', 'connect', 'call', 'wahe', 'fathima']"
0,"['much', 'got', 'clean']"
0,"['hate', 'turn', 'fun', 'shop', 'trip', 'annoy', 'day', 'everyth', 'would', 'look', 'hous']"
0,"['boo', 'way', 'mom', 'make', 'tortilla', 'soup', 'yummmm']"
0,"['must', 'nearli', 'dead', 'well', 'jez', 'iscom', 'todo', 'workand', 'whilltak', 'forev']"
0,"['awesom', 'lem', 'know', 'whenev', 'around']"
0,"['ay', 'wana', 'meet', 'sat', 'wkg', 'sat']"
0,"['cancel', 'cheyyamo', 'get', 'money', 'back']"
0,"['got', 'fujitsu', 'ibm', 'hp', 'toshiba', 'got', 'lot', 'model', 'say']"
1,"['send', 'logo', 'ur', 'lover', 'name', 'join', 'heart', 'txt', 'love', 'mobno', 'eg', 'love', 'adam', 'eve', 'yahoo', 'txtno', 'ad']"
0,"['shall', 'fine', 'avalarr', 'hollalat']"
0,"['plan', 'pongal']"
0,"['tension', 'ah', 'machi', 'problem']"
0,"['simpli', 'sit', 'watch', 'match', 'offic']"
0,"['also', 'da', 'feel', 'yesterday', 'night', 'wait', 'til', 'night', 'dear']"
0,"['unni', 'thank', 'dear', 'recharg', 'rakhesh']"
0,"['nvm', 'ok']"
0,"['short', 'cute', 'good', 'person']"
1,"['u', 'select', 'stay', 'top', 'british', 'hotel', 'noth', 'holiday', 'valu', 'dial', 'claim', 'nation', 'rate', 'call']"
0,"['sure', 'dont', 'forgot', 'come', 'alway', 'touch']"
0,"['meet', 'lobbi']"
0,"['def', 'someth', 'sat']"
0,"['wot', 'u', 'thout', 'u', 'gon', 'na', 'call', 'txt', 'bak', 'luv', 'k']"
0,"['ok', 'thk', 'got', 'u', 'wan', 'come', 'wat']"
1,"['eastend', 'tv', 'quiz', 'flower', 'dot', 'compar', 'violet', 'tulip', 'lili', 'txt', 'e', 'f', 'chanc', 'win', 'cash']"
0,"['hi', 'hun', 'im', 'comin', 'im', 'sorri', 'hope', 'u', 'ava', 'goodtim', 'oli', 'rang', 'melnit', 'ifink', 'mite', 'b', 'sort', 'il', 'explain', 'everythin']"
0,"['congrat', 'treat', 'mail', 'mail', 'mother', 'mail']"
0,"['hey', 'still', 'want', 'go', 'yogasana', 'coz', 'end', 'cine', 'go', 'bath', 'hav', 'steam', 'bath']"
0,"['ìï', 'wan', 'come', 'come', 'lor', 'din', 'c', 'stripe', 'skirt']"
0,"['ooh', 'gon', 'na', 'start', 'belli', 'danc', 'moseley', 'wed', 'u', 'want', 'join', 'cafe']"
0,"['send', 'lt', 'gt', 'min']"
0,"['aight', 'head']"
0,"['let', 'know', 'kick']"
0,"['dun', 'believ', 'wat']"
0,"['well', 'done', 'luv', 'ya']"
0,"['mum', 'went', 'dentist']"
0,"['want', 'tell', 'bad', 'feel', 'basic', 'time', 'text', 'late', 'need', 'drug']"
0,"['start', 'skye']"
0,"['lol', 'nah', 'bad', 'thank', 'good', 'b', 'home', 'quit', 'realiti', 'check', 'how', 'ur', 'day', 'u', 'anyth', 'websit']"
0,"['like', 'peopl', 'much', 'shi', 'pa']"
0,"['aight', 'latest', 'probabl', 'closer', 'jay', 'tyler', 'two', 'trip']"
0,"['got', 'got', 'colour', 'lor', 'one', 'colour', 'quit', 'light', 'n', 'e', 'darker', 'lor', 'actual', 'done', 'style', 'hair']"
0,"['tension', 'face', 'smile', 'face', 'wast', 'face', 'innoc', 'face', 'face', 'face', 'face', 'face', 'face', 'lt', 'gt', 'face']"
0,"['text', 'drop', 'x']"
0,"['rounder', 'requir']"
0,"['wait', 'least', 'wednesday', 'see', 'get']"
0,"['good', 'babi']"
0,"['r', 'u', 'cook', 'dinner']"
0,"['still', 'get', 'good']"
0,"['wish', 'beauti', 'day', 'moment', 'reveal', 'even', 'thing', 'keep', 'smile', 'enjoy']"
0,"['tiwari', 'bang', 'kochi']"
0,"['prepar', 'pound', 'everi', 'night']"
0,"['say', 'happen']"
0,"['hello', 'beauti', 'r', 'u', 'ok', 'kinda', 'ad', 'row', 'wiv', 'walk', 'pub', 'want', 'night', 'wiv', 'u', 'miss', 'u']"
0,"['yar', 'lor', 'u', 'noe', 'u', 'use', 'dat', 'rout']"
0,[]
0,"['lol', 'ok', 'rememb', 'til', 'last', 'nite']"
0,"['god', 'pick', 'flower', 'dippeditinadew', 'lovingli', 'touch', 'itwhichturnedinto', 'u', 'gift', 'tomeandsaid', 'friend']"
0,"['go', 'lunch', 'wif', 'famili', 'aft', 'dat', 'go', 'str', 'orchard', 'lor']"
1,"['promot', 'number', 'ur', 'award', 'citi', 'break', 'could', 'win', 'summer', 'shop', 'spree', 'everi', 'wk', 'txt', 'store', 'skilgm']"
0,"['nope', 'forgot', 'show', 'next', 'week']"
0,"['buzzzz', 'grin', 'buzz', 'ass', 'buzz', 'chest', 'buzz', 'cock', 'keep', 'phone', 'vibrat', 'feel', 'shake']"
0,"['practis', 'curtsey']"
0,"['dont', 'want', 'hear', 'anyth']"
0,"['go', 'chase', 'run', 'cross', 'street']"
0,"['way', 'home', 'went', 'chang', 'batt', 'watch', 'go', 'shop', 'bit', 'lor']"
0,"['yeah', 'tri', 'scroung', 'someth']"
0,"['merri', 'christma', 'babe', 'love', 'ya', 'kiss']"
0,"['friend', 'u', 'stay', 'fb', 'chat']"
0,"['oh', 'get', 'paid', 'outstand', 'one', 'commerci', 'hasbro', 'august', 'made', 'us', 'jump', 'mani', 'hoop', 'get', 'paid', 'still']"
